非洲	África
分類:886年過世	Categoria:Mortos em 886
分類:888年	Categoria:888
分類:710年代	Categoria:Década de 710
分類:290年代	Categoria:Década de 290
分類:888年過世	Categoria:Mortos em 888
分類:470年代	Categoria:Década de 470
分類:330年代	Categoria:Década de 330
分類:1030年代	Categoria:Década de 1030
分類:891年	Categoria:891
分類:1290年代	Categoria:Década de 1290
分類:1020年代	Categoria:Década de 1020
分類:892年	Categoria:892
分類:1070年代	Categoria:Década de 1070
分類:1520年代	Categoria:Década de 1520
分類:1540年代	Categoria:Década de 1540
分類:460年代	Categoria:Década de 460
分類:894年	Categoria:894
分類:380年代	Categoria:Década de 380
分類:894年過世	Categoria:Mortos em 894
分類:1090年代	Categoria:Década de 1090
分類:770年代	Categoria:Década de 770
分類:896年	Categoria:896
分類:1560年代	Categoria:Década de 1560
分類:440年代	Categoria:Década de 440
分類:896年過世	Categoria:Mortos em 896
分類:530年代	Categoria:Década de 530
分類:860年代	Categoria:Década de 860
分類:730年代	Categoria:Década de 730
分類:901年	Categoria:901
分類:1820年代	Categoria:Década de 1820
分類:902年	Categoria:902
分類:1670年代	Categoria:Década de 1670
分類:1770年代	Categoria:Década de 1770
分類:1760年代	Categoria:Década de 1760
分類:904年過世	Categoria:Mortos em 904
分類:1710年代	Categoria:Década de 1710
分類:1650年代	Categoria:Década de 1650
分類:1610年代	Categoria:Década de 1610
分類:1630年代	Categoria:Década de 1630
分類:870年代	Categoria:Década de 870
分類:907年	Categoria:907
分類:1810年代	Categoria:Década de 1810
分類:680年代	Categoria:Década de 680
分類:750年代	Categoria:Década de 750
分類:620年代	Categoria:Década de 620
分類:1530年代	Categoria:Década de 1530
分類:910年	Categoria:910
分類:1410年代	Categoria:Década de 1410
分類:911年	Categoria:911
分類:1340年代	Categoria:Década de 1340
分類:912年	Categoria:912
分類:1490年代	Categoria:Década de 1490
分類:1150年代	Categoria:Década de 1150
分類:1480年代	Categoria:Década de 1480
分類:915年過世	Categoria:Mortos em 915
分類:1190年代	Categoria:Década de 1190
分類:270年代	Categoria:Década de 270
分類:1640年代	Categoria:Década de 1640
分類:917年過世	Categoria:Mortos em 917
分類:3世紀	Categoria:Século III
分類:1850年代	Categoria:Década de 1850
分類:921年	Categoria:921
分類:640年代	Categoria:Década de 640
分類:630年代	Categoria:Década de 630
分類:922年	Categoria:922
分類:800年代	Categoria:Década de 800
分類:922年過世	Categoria:Mortos em 922
分類:923年過世	Categoria:Mortos em 923
分類:11世紀	Categoria:Século XI
分類:1200年代	Categoria:Década de 1200
分類:17世紀	Categoria:Século XVII
分類:1880年代	Categoria:Década de 1880
分類:927年	Categoria:927
分類:1720年代	Categoria:Década de 1720
分類:1750年代	Categoria:Década de 1750
分類:928年	Categoria:928
分類:1870年代	Categoria:Década de 1870
分類:929年	Categoria:929
分類:1780年代	Categoria:Década de 1780
分類:931年過世	Categoria:Mortos em 931
分類:720年代	Categoria:Década de 720
分類:933年	Categoria:933
分類:1860年代	Categoria:Década de 1860
分類:1790年代	Categoria:Década de 1790
分類:1730年代	Categoria:Década de 1730
分類:936年	Categoria:936
分類:300年代	Categoria:Década de 300
分類:936年過世	Categoria:Mortos em 936
分類:939年	Categoria:939
分類:939年過世	Categoria:Mortos em 939
分類:941年	Categoria:941
分類:942年	Categoria:942
分類:943年過世	Categoria:Mortos em 943
分類:945年過世	Categoria:Mortos em 945
分類:830年代	Categoria:Década de 830
分類:890年代	Categoria:Década de 890
分類:430年代	Categoria:Década de 430
分類:948年	Categoria:948
分類:740年代	Categoria:Década de 740
分類:310年代	Categoria:Década de 310
分類:360年代	Categoria:Década de 360
分類:950年	Categoria:950
分類:951年	Categoria:951
分類:610年代	Categoria:Década de 610
分類:550年代	Categoria:Década de 550
分類:951年過世	Categoria:Mortos em 951
分類:760年代	Categoria:Década de 760
分類:820年代	Categoria:Década de 820
分類:952年過世	Categoria:Mortos em 952
分類:570年代	Categoria:Década de 570
分類:650年代	Categoria:Década de 650
分類:880年代	Categoria:Década de 880
分類:953年過世	Categoria:Mortos em 953
分類:910年代	Categoria:Década de 910
分類:1050年代	Categoria:Década de 1050
分類:954年過世	Categoria:Mortos em 954
分類:1210年代	Categoria:Década de 1210
分類:955年過世	Categoria:Mortos em 955
分類:1010年代	Categoria:Década de 1010
分類:510年代	Categoria:Década de 510
分類:420年代	Categoria:Década de 420
分類:1170年代	Categoria:Década de 1170
分類:1270年代	Categoria:Década de 1270
分類:961年過世	Categoria:Mortos em 961
分類:962年過世	Categoria:Mortos em 962
分類:1160年代	Categoria:Década de 1160
分類:1280年代	Categoria:Década de 1280
分類:1240年代	Categoria:Década de 1240
分類:964年過世	Categoria:Mortos em 964
分類:1350年代	Categoria:Década de 1350
分類:965年過世	Categoria:Mortos em 965
分類:1440年代	Categoria:Década de 1440
分類:280年代	Categoria:Década de 280
分類:1110年代	Categoria:Década de 1110
分類:660年代	Categoria:Década de 660
分類:970年過世	Categoria:Mortos em 970
分類:971年過世	Categoria:Mortos em 971
分類:975年	Categoria:975
分類:975年過世	Categoria:Mortos em 975
分類:979年	Categoria:979
分類:981年過世	Categoria:Mortos em 981
分類:1080年代	Categoria:Década de 1080
分類:560年代	Categoria:Década de 560
分類:370年代	Categoria:Década de 370
分類:982年過世	Categoria:Mortos em 982
分類:1130年代	Categoria:Década de 1130
分類:480年代	Categoria:Década de 480
分類:970年代	Categoria:Década de 970
分類:983年過世	Categoria:Mortos em 983
分類:1250年代	Categoria:Década de 1250
分類:450年代	Categoria:Década de 450
分類:1800年代	Categoria:Década de 1800
分類:984年過世	Categoria:Mortos em 984
分類:985年過世	Categoria:Mortos em 985
分類:986年過世	Categoria:Mortos em 986
分類:988年	Categoria:988
分類:990年	Categoria:990
分類:991年	Categoria:991
分類:993年	Categoria:993
分類:994年	Categoria:994
分類:995年	Categoria:995
分類:996年過世	Categoria:Mortos em 996
分類:1450年代	Categoria:Década de 1450
分類:1570年代	Categoria:Década de 1570
分類:1460年代	Categoria:Década de 1460
分類:1470年代	Categoria:Década de 1470
分類:999年	Categoria:999
分類:1580年代	Categoria:Década de 1580
分類:240年代	Categoria:Década de 240
分類:1180年代	Categoria:Década de 1180
分類:1330年代	Categoria:Década de 1330
分類:350年代	Categoria:Década de 350
分類:1040年代	Categoria:Década de 1040
分類:1420年代	Categoria:Década de 1420
分類:210年代	Categoria:Década de 210
分類:1002年過世	Categoria:Mortos em 1002
分類:520年代	Categoria:Década de 520
分類:1700年代	Categoria:Década de 1700
分類:1003年過世	Categoria:Mortos em 1003
分類:1500年代	Categoria:Década de 1500
分類:10世紀	Categoria:Século X
分類:1400年代	Categoria:Década de 1400
分類:1004年過世	Categoria:Mortos em 1004
分類:1220年代	Categoria:Década de 1220
分類:1230年代	Categoria:Década de 1230
分類:7世紀	Categoria:Século VII
分類:1120年代	Categoria:Década de 1120
分類:1005年過世	Categoria:Mortos em 1005
分類:390年代	Categoria:Década de 390
分類:1006年過世	Categoria:Mortos em 1006
分類:1007年過世	Categoria:Mortos em 1007
分類:1008年過世	Categoria:Mortos em 1008
分類:1009年過世	Categoria:Mortos em 1009
分類:1010年過世	Categoria:Mortos em 1010
分類:1011年過世	Categoria:Mortos em 1011
分類:1013年過世	Categoria:Mortos em 1013
分類:1019年過世	Categoria:Mortos em 1019
分類:1020年過世	Categoria:Mortos em 1020
分類:1022年過世	Categoria:Mortos em 1022
分類:1360年代	Categoria:Década de 1360
分類:1023年過世	Categoria:Mortos em 1023
分類:1260年代	Categoria:Década de 1260
分類:250年代	Categoria:Década de 250
分類:960年代	Categoria:Década de 960
分類:1028年過世	Categoria:Mortos em 1028
分類:1029年過世	Categoria:Mortos em 1029
分類:1030年過世	Categoria:Mortos em 1030
分類:1033年	Categoria:1033
分類:1034年	Categoria:1034
分類:1035年過世	Categoria:Mortos em 1035
分類:1037年	Categoria:1037
分類:1039年過世	Categoria:Mortos em 1039
分類:400年代	Categoria:Década de 400
分類:1100年代	Categoria:Década de 1100
分類:1300年代	Categoria:Década de 1300
分類:700年代	Categoria:Década de 700
分類:1043年過世	Categoria:Mortos em 1043
分類:1044年過世	Categoria:Mortos em 1044
分類:1046年	Categoria:1046
分類:1046年過世	Categoria:Mortos em 1046
分類:1049年	Categoria:1049
分類:1049年過世	Categoria:Mortos em 1049
分類:1051年	Categoria:1051
分類:1052年	Categoria:1052
分類:1052年過世	Categoria:Mortos em 1052
分類:1056年過世	Categoria:Mortos em 1056
分類:1058年	Categoria:1058
分類:1061年	Categoria:1061
分類:1068年	Categoria:1068
分類:1069年過世	Categoria:Mortos em 1069
分類:1070年過世	Categoria:Mortos em 1070
分類:1077年過世	Categoria:Mortos em 1077
分類:1080年	Categoria:1080
分類:1083年過世	Categoria:Mortos em 1083
分類:1086年	Categoria:1086
分類:1088年	Categoria:1088
分類:1089年	Categoria:1089
分類:1092年	Categoria:1092
分類:1093年過世	Categoria:Mortos em 1093
分類:1094年過世	Categoria:Mortos em 1094
分類:1098年	Categoria:1098
分類:1099年過世	Categoria:Mortos em 1099
分類:1101年	Categoria:1101
分類:1102年	Categoria:1102
分類:1108年	Categoria:1108
分類:1110年	Categoria:1110
分類:1113年	Categoria:1113
分類:1114年	Categoria:1114
分類:1118年	Categoria:1118
分類:1118年過世	Categoria:Mortos em 1118
分類:1121年	Categoria:1121
分類:1122年	Categoria:1122
分類:1123年	Categoria:1123
分類:1123年過世	Categoria:Mortos em 1123
分類:1130年	Categoria:1130
分類:1131年	Categoria:1131
分類:1131年過世	Categoria:Mortos em 1131
分類:1134年	Categoria:1134
分類:1135年	Categoria:1135
分類:1137年	Categoria:1137
分類:1140年	Categoria:1140
分類:1142年	Categoria:1142
分類:1143年過世	Categoria:Mortos em 1143
分類:1146年	Categoria:1146
分類:1149年	Categoria:1149
分類:1150年過世	Categoria:Mortos em 1150
分類:1153年	Categoria:1153
分類:1158年	Categoria:1158
分類:1158年過世	Categoria:Mortos em 1158
分類:1160年	Categoria:1160
分類:1164年過世	Categoria:Mortos em 1164
分類:1167年	Categoria:1167
分類:1168年過世	Categoria:Mortos em 1168
分類:1169年過世	Categoria:Mortos em 1169
分類:1171年	Categoria:1171
分類:1171年過世	Categoria:Mortos em 1171
分類:人	Categoria:Humanos
分類:1174年	Categoria:1174
分類:1174年過世	Categoria:Mortos em 1174
分類:1175年過世	Categoria:Mortos em 1175
分類:1178年	Categoria:1178
分類:1179年過世	Categoria:Mortos em 1179
分類:1180年過世	Categoria:Mortos em 1180
分類:1182年	Categoria:1182
分類:1182年過世	Categoria:Mortos em 1182
分類:1183年過世	Categoria:Mortos em 1183
分類:1185年	Categoria:1185
分類:1187年	Categoria:1187
分類:1187年過世	Categoria:Mortos em 1187
分類:1189年	Categoria:1189
分類:1190年	Categoria:1190
分類:1190年過世	Categoria:Mortos em 1190
分類:1191年過世	Categoria:Mortos em 1191
分類:1194年過世	Categoria:Mortos em 1194
分類:1196年	Categoria:1196
分類:1196年過世	Categoria:Mortos em 1196
分類:1199年	Categoria:1199
分類:1199年過世	Categoria:Mortos em 1199
分類:1202年	Categoria:1202
分類:1202年過世	Categoria:Mortos em 1202
分類:1204年	Categoria:1204
分類:1207年過世	Categoria:Mortos em 1207
分類:1209年	Categoria:1209
分類:1210年	Categoria:1210
分類:1211年過世	Categoria:Mortos em 1211
分類:1214年	Categoria:1214
分類:1216年	Categoria:1216
分類:1217年過世	Categoria:Mortos em 1217
分類:1219年	Categoria:1219
分類:1219年過世	Categoria:Mortos em 1219
分類:1221年	Categoria:1221
分類:1223年	Categoria:1223
分類:1223年過世	Categoria:Mortos em 1223
分類:1224年過世	Categoria:Mortos em 1224
分類:1225年過世	Categoria:Mortos em 1225
分類:1228年過世	Categoria:Mortos em 1228
分類:1230年	Categoria:1230
分類:1232年過世	Categoria:Mortos em 1232
分類:1239年	Categoria:1239
分類:1239年過世	Categoria:Mortos em 1239
分類:1240年過世	Categoria:Mortos em 1240
分類:1243年	Categoria:1243
分類:1246年	Categoria:1246
分類:1247年過世	Categoria:Mortos em 1247
分類:1249年過世	Categoria:Mortos em 1249
分類:1252年過世	Categoria:Mortos em 1252
分類:1256年出世	Categoria:Nascidos em 1256
分類:1259年	Categoria:1259
分類:1261年	Categoria:1261
分類:1264年	Categoria:1264
分類:1264年過世	Categoria:Mortos em 1264
分類:1275年過世	Categoria:Mortos em 1275
分類:1278年	Categoria:1278
分類:1279年過世	Categoria:Mortos em 1279
分類:1281年過世	Categoria:Mortos em 1281
分類:1282年過世	Categoria:Mortos em 1282
分類:1284年	Categoria:1284
分類:1286年	Categoria:1286
分類:1288年過世	Categoria:Mortos em 1288
分類:1289年過世	Categoria:Mortos em 1289
分類:1291年	Categoria:1291
分類:1293年過世	Categoria:Mortos em 1293
分類:1295年過世	Categoria:Mortos em 1295
分類:1297年過世	Categoria:Mortos em 1297
分類:1299年	Categoria:1299
分類:1300年	Categoria:1300
分類:1300年過世	Categoria:Mortos em 1300
分類:1302年	Categoria:1302
分類:1302年過世	Categoria:Mortos em 1302
分類:1304年	Categoria:1304
分類:1304年過世	Categoria:Mortos em 1304
分類:1306年過世	Categoria:Mortos em 1306
分類:1307年過世	Categoria:Mortos em 1307
分類:1308年過世	Categoria:Mortos em 1308
分類:1312年	Categoria:1312
分類:1312年過世	Categoria:Mortos em 1312
分類:1316年	Categoria:1316
分類:1318年	Categoria:1318
分類:1320年	Categoria:1320
分類:1323年	Categoria:1323
分類:1324年	Categoria:1324
分類:1324年過世	Categoria:Mortos em 1324
分類:1326年	Categoria:1326
分類:1326年過世	Categoria:Mortos em 1326
分類:1327年過世	Categoria:Mortos em 1327
分類:1334年	Categoria:1334
分類:1337年	Categoria:1337
分類:1339年	Categoria:1339
分類:1340年	Categoria:1340
分類:1344年	Categoria:1344
分類:1345年	Categoria:1345
分類:1347年	Categoria:1347
分類:1353年過世	Categoria:Mortos em 1353
分類:1355年過世	Categoria:Mortos em 1355
分類:1357年	Categoria:1357
分類:1357年過世	Categoria:Mortos em 1357
分類:1360年過世	Categoria:Mortos em 1360
分類:1362年	Categoria:1362
分類:1363年	Categoria:1363
分類:1368年	Categoria:1368
分類:1372年	Categoria:1372
分類:1376年過世	Categoria:Mortos em 1376
分類:1380年	Categoria:1380
分類:1382年過世	Categoria:Mortos em 1382
分類:1384年過世	Categoria:Mortos em 1384
分類:2014年	Categoria:2014
分類:2015年	Categoria:2015
分類:1387年	Categoria:1387
分類:1390年過世	Categoria:Mortos em 1390
分類:1392年	Categoria:1392
分類:1393年過世	Categoria:Mortos em 1393
分類:1395年過世	Categoria:Mortos em 1395
分類:1396年過世	Categoria:Mortos em 1396
分類:1398年	Categoria:1398
分類:1400年	Categoria:1400
分類:1402年	Categoria:1402
分類:1403年	Categoria:1403
分類:1404年過世	Categoria:Mortos em 1404
分類:1405年過世	Categoria:Mortos em 1405
分類:1407年	Categoria:1407
分類:1409年	Categoria:1409
分類:1410年	Categoria:1410
分類:1411年	Categoria:1411
分類:1412年	Categoria:1412
分類:1412年過世	Categoria:Mortos em 1412
分類:1413年過世	Categoria:Mortos em 1413
分類:1416年	Categoria:1416
分類:1416年過世	Categoria:Mortos em 1416
分類:1418年過世	Categoria:Mortos em 1418
分類:1420年過世	Categoria:Mortos em 1420
分類:1423年	Categoria:1423
分類:1425年	Categoria:1425
分類:1425年過世	Categoria:Mortos em 1425
分類:1427年	Categoria:1427
分類:1427年過世	Categoria:Mortos em 1427
分類:1428年過世	Categoria:Mortos em 1428
分類:1432年過世	Categoria:Mortos em 1432
分類:1438年	Categoria:1438
分類:1438年過世	Categoria:Mortos em 1438
分類:1439年過世	Categoria:Mortos em 1439
分類:1441年	Categoria:1441
分類:1442年	Categoria:1442
分類:1442年過世	Categoria:Mortos em 1442
